minang,clean_text,label
"direktur tim, rektor lpkj jo manajer hubuangan luar unilever",direktur tim rektor lpkj jo manajer hubuangan luar unilever,neutral
"dari suku-suku sakutuan hawazin, anyo bani ka'ab jo bani kilab sajo nan indak turuik mamarangi pasuk",dari suku suku sakutuan hawazin anyo bani ka ab jo bani kilab sajo nan indak turuik mamarangi pasuk,negative
urang tionghoa kabanyakan adolah urang hakka jo sabagian gadang tingga di daerah luyang,urang tionghoa kabanyakan adolah urang hakka jo sabagian gadang tingga di daerah luyang,negative
linyphiidae adolah sabuah famili lawah nan tadiri dari labih dari 4.300 spesies dalam 578 genus,linyphiidae adolah sabuah famili lawah nan tadiri dari labih dari spesies dalam genus,neutral
"babarapo antropolog, misalnyo s.g",babarapo antropolog misalnyo,neutral
di laman muko museum ado duo lumbuang padi nan disabuik rangkiang,di laman muko museum ado duo lumbuang padi nan disabuik rangkiang,neutral
pamarintahan kota padang alah punyo pulo rumah sakik nan banamo rumah sakit umum daerah dr,pamarintahan kota padang alah punyo pulo rumah sakik nan banamo rumah sakit umum daerah dr,neutral
"namun, buku ko mangorganisasi pamikiran-pamikiran sacaro lueh, sarato tatap manjadi suatu buku nan p",namun buku ko mangorganisasi pamikiran pamikiran sacaro lueh sarato tatap manjadi suatu buku nan,neutral
"kantua polisi nan lain dapek ditamukan di kkia, tanjung aru, putatan, dan menggatal samantaro pos po",kantua polisi nan lain dapek ditamukan di kkia tanjung aru putatan dan menggatal samantaro pos po,neutral
anggota dari nagara panawar indak buliah ikuik mamiliah hinggo nagara mareka kalua dari proses panaw,anggota dari nagara panawar indak buliah ikuik mamiliah hinggo nagara mareka kalua dari proses panaw,neutral
"padang sawah marupoan salah satu desa nan talatak di kecamatan kampar kiri, kabupaten kampar, provin",padang sawah marupoan salah satu desa nan talatak di kecamatan kampar kiri kabupaten kampar provin,neutral
cokelat hitam akhia-akhia iko banyak mandapekkan promosi kareno manguntuangkan kasehatan bilo dikons,cokelat hitam akhia akhia iko banyak mandapekkan promosi kareno manguntuangkan kasehatan bilo dikons,positive
namonyo sangek populer diawal jo patangahan taun 90-an,namonyo sangek populer diawal jo patangahan taun an,negative
"inyo diberikan kaus banomor pungguang 13, nan sabalumnyo dipakai david de gea",inyo diberikan kaus banomor pungguang nan sabalumnyo dipakai david de gea,neutral
"charles dickens (lahia di landport, inggirih, 7 februari 1812) adolah panulih inggirih",charles dickens lahia di landport inggirih februari adolah panulih inggirih,neutral
kini ko inyo bamain untuak paris saint-germain dan untuak,kini ko inyo bamain untuak paris saint germain dan untuak,neutral
"taun 1938 baliau mamprakarsai badirinyo ampek parusahaan, iyolah pt inkorba, pt bumi putera, pt anda",taun baliau mamprakarsai badirinyo ampek parusahaan iyolah pt inkorba pt bumi putera pt anda,neutral
"masing-masing majalah diagiah katarangan singkek baik tantang  majalah, huruf, jo bahaso majalah, wa",masing masing majalah diagiah katarangan singkek baik tantang majalah huruf jo bahaso majalah wa,neutral
"pado taun 2003, liau manjadi mantari kasihatan jo usia lanjuik, hinggo kakalahan pamarintah john how",pado taun liau manjadi mantari kasihatan jo usia lanjuik hinggo kakalahan pamarintah john how,negative
"bantuak kasenian gayo nan tanamo, antaro lain tari saman jo seni batutua nan disabuik didong",bantuak kasenian gayo nan tanamo antaro lain tari saman jo seni batutua nan disabuik didong,neutral
laweh nagara kanada adolah 9.970.610 kilometer persegi,laweh nagara kanada adolah kilometer persegi,neutral
pado musim 2007 inyo baliak mampakuek persija jakarta di liga indonesia,pado musim inyo baliak mampakuek persija jakarta di liga indonesia,negative
pado stamen azalea nan panjang tadapek kalopak bungo yang menganduang serbuk sari,pado stamen azalea nan panjang tadapek kalopak bungo yang menganduang serbuk sari,positive
"pado era 1980-an, parusahaan tu marupoan konglomerasi nan cukuik gadang",pado era an parusahaan tu marupoan konglomerasi nan cukuik gadang,negative
eunos adolah anak surang padagang minangkabau dari sumatera barat,eunos adolah anak surang padagang minangkabau dari sumatera barat,neutral
amx-10p adolah sabauh kandaroan tampua infanteri buatan parancih,amx 10p adolah sabauh kandaroan tampua infanteri buatan parancih,neutral
"pado tanggal 12 maret 2003, inyo diangkek dek megawati soekarnoputri manjadi mantari koordinator pol",pado tanggal maret inyo diangkek dek megawati soekarnoputri manjadi mantari koordinator pol,neutral
"nuskan sjarif  adolah saurang jo nan mandirikan grup musik """" pado tahun 1961",nuskan sjarif adolah saurang jo nan mandirikan grup musik pado tahun ,neutral
"patumbuhan diatom akan meningkek pado ph tatantu, sehinggo jumlah diatom nan ditemuan di dasar kolam",patumbuhan diatom akan meningkek pado ph tatantu sehinggo jumlah diatom nan ditemuan di dasar kolam,neutral
reddy di observatorium goodricke-pigott,reddy di observatorium goodricke pigott,neutral
metaleptyphantes dentiferens adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,metaleptyphantes dentiferens adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
erigone infernalis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,erigone infernalis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
"takah daerah lainnyo di sumatera barat, kota sawahlunto mampunyoi iklim tropis nan kisaran suhu mini",takah daerah lainnyo di sumatera barat kota sawahlunto mampunyoi iklim tropis nan kisaran suhu mini,positive
afgan pun bakarjasamo jo erwin gutawa di konser tungga perdananyo tersebut,afgan pun bakarjasamo jo erwin gutawa di konser tungga perdananyo tersebut,neutral
"pado 26 oktober [[2004]], 78 urang tewas akibaik sasak angok satalah kasamuanyo dimasuakkan di dalam",pado oktober urang tewas akibaik sasak angok satalah kasamuanyo dimasuakkan di dalam,negative
"pado taun 1850, george earl, saurang etnolog bakabangsoan inggirih, awalnyo mangusuakan istilah ""ind",pado taun george earl saurang etnolog bakabangsoan inggirih awalnyo mangusuakan istilah ind,neutral
"tanjung harapan marupoan salah satu desa nan talatak di kecamatan kampar kiri, kabupaten kampar, pro",tanjung harapan marupoan salah satu desa nan talatak di kecamatan kampar kiri kabupaten kampar pro,neutral
situs jo bangunan benteng itu punyo pajalanan sajarah nan panjang,situs jo bangunan benteng itu punyo pajalanan sajarah nan panjang,neutral
"komunitas luar kota, nan berjumlah sampai 20 pamukiman kecil, mempunyai kakuasaan sendiri jo wali ko",komunitas luar kota nan berjumlah sampai pamukiman kecil mempunyai kakuasaan sendiri jo wali ko,neutral
para panguaso aghlabiyyah adolah sabagai barikut:,para panguaso aghlabiyyah adolah sabagai barikut ,neutral
"pado tahun 2007, sikolah iko manggunokan kurikulum tingkek satuan pandidikan sabalunnyo jo kbk",pado tahun sikolah iko manggunokan kurikulum tingkek satuan pandidikan sabalunnyo jo kbk,neutral
"namun, padi marupokan sumber karbohidrat utamo untuak mayoritas panduduak dunia",namun padi marupokan sumber karbohidrat utamo untuak mayoritas panduduak dunia,neutral
"mulai tahun 1963, inyo mangaja pabandiangan sastra di columbia di new york",mulai tahun inyo mangaja pabandiangan sastra di columbia di new york,neutral
pemilu 1955  12 taun usia muhaimin saaik itu  mambari kesempatan padanya menyaksikan kaum politisi,pemilu taun usia muhaimin saaik itu mambari kesempatan padanya menyaksikan kaum politisi,neutral
sakura manjadi contoh untuak kahidupan nan indak abadi,sakura manjadi contoh untuak kahidupan nan indak abadi,positive
inyo marangkai saluruh wilayah indonesia dengan brand tribun yang di kana lueh hinggo saat kini,inyo marangkai saluruh wilayah indonesia dengan brand tribun yang di kana lueh hinggo saat kini,neutral
sapotong jalan punyo pt,sapotong jalan punyo pt,neutral
"gunuang sarik adolah salah satu kelurahan nan talata di kecamatan kuranji, padang, sumatera barat, i",gunuang sarik adolah salah satu kelurahan nan talata di kecamatan kuranji padang sumatera barat i,neutral
awal pandiriannyo sabagai ibu kota dari india britania,awal pandiriannyo sabagai ibu kota dari india britania,neutral
surek elektronik alah mulai dipakai pado tahun 1960-an,surek elektronik alah mulai dipakai pado tahun an,negative
"sakitar 95% panduduk thailand baagamo buddha aliran theravada, tapi ado juo minoritas ketek nan baag",sakitar panduduk thailand baagamo buddha aliran theravada tapi ado juo minoritas ketek nan baag,negative
"taufiq manulih di babagai media, jadi wartawan, salah surang pandiri ""horison"" (1966), sato mandiria",taufiq manulih di babagai media jadi wartawan salah surang pandiri horison sato mandiria,neutral
inyo bakarajo di departemen luar negeri ri sajak taun 1957,inyo bakarajo di departemen luar negeri ri sajak taun ,neutral
erigone koratensis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,erigone koratensis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
sabalun jo sasudah kamardekaan ismail lengah salalu aktif dalam pajuangan mausia panjajah,sabalun jo sasudah kamardekaan ismail lengah salalu aktif dalam pajuangan mausia panjajah,neutral
kampus sma n 2 payakumbuh di bukit sitabur iko mulai diresmikan pamakaiannyo pado tahun 1974,kampus sma payakumbuh di bukit sitabur iko mulai diresmikan pamakaiannyo pado tahun ,neutral
tunku sataruihnyo pindah ka sabuah sakolah pamarintah bahaso inggirih nan kini disabuik kolej sultan,tunku sataruihnyo pindah ka sabuah sakolah pamarintah bahaso inggirih nan kini disabuik kolej sultan,neutral
aboean goeroe-goeroe punyo majalah bulanan jo namo nan samo nan tabik dari 1927 hinggo 1931,aboean goeroe goeroe punyo majalah bulanan jo namo nan samo nan tabik dari hinggo ,neutral
"pado umua 18 taun, zaquan alah dipanggia untuak mawakili pasukan nagari sembilan fa dalam kajuaraan ",pado umua taun zaquan alah dipanggia untuak mawakili pasukan nagari sembilan fa dalam kajuaraan ,negative
"sasudah pernikahan pertamanya gagal, misye kudian menikah siri jo agus leo pado 25 maret 1998 di jak",sasudah pernikahan pertamanya gagal misye kudian menikah siri jo agus leo pado maret di jak,neutral
"tujuannyo adolah untuak mamasuakkan bola ka gawang lawan, jo caro mamanipulasi bola mamakai kaki",tujuannyo adolah untuak mamasuakkan bola ka gawang lawan jo caro mamanipulasi bola mamakai kaki,neutral
"rachel amanda  adolah saurang aktris, model, penyanyi sarato mantan aktris jo penyanyi cilik berkeba",rachel amanda adolah saurang aktris model penyanyi sarato mantan aktris jo penyanyi cilik berkeba,neutral
"mayoritas panduduak di india baragamo hindu 80.46%, islam 13.49%, kristen 2.34%, sikh 1.87%, dan sis",mayoritas panduduak di india baragamo hindu islam kristen sikh dan sis,neutral
neoitamus affinis adolah langau dari famili asilidae,neoitamus affinis adolah langau dari famili asilidae,neutral
"klub nan paliang barasil adolah as saint-étienne nan juara 10 kali, diikuti olympique de marseille j",klub nan paliang barasil adolah as saint etienne nan juara kali diikuti olympique de marseille,neutral
cacia marionae adolah kumbang tanduak panjang dari famili cerambycidae,cacia marionae adolah kumbang tanduak panjang dari famili cerambycidae,neutral
kota padang tadiri dari 11 kecamatan nan tabagi dek 104 kelurahan,kota padang tadiri dari kecamatan nan tabagi dek kelurahan,neutral
erigone clavipalpis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,erigone clavipalpis adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
"paresmian museum bank indonesia dilakuan malalui duo tahap, yaitu paresmian tahap i dan mulai dibuka",paresmian museum bank indonesia dilakuan malalui duo tahap yaitu paresmian tahap dan mulai dibuka,neutral
patani adolah sabagian dari 'tanah melayu',patani adolah sabagian dari tanah melayu ,neutral
"katiko sultan mangkat, abdul ghani manjadi penggantinyo",katiko sultan mangkat abdul ghani manjadi penggantinyo,neutral
"""habeas corpus act"" adolah undang-undang nan mangatua tantang panahanan seseorang dibuek pado taun 1", habeas corpus act adolah undang undang nan mangatua tantang panahanan seseorang dibuek pado taun ,negative
"silvia nanda atau nanda silvia atau nan labiah di kenal jo namo upiak isil (lahia di bukittinggi, su",silvia nanda atau nanda silvia atau nan labiah di kenal jo namo upiak isil lahia di bukittinggi su,neutral
"burkina faso adolah sabuah nagara di afrika barat nan takuruang di darek (""landlocked"")",burkina faso adolah sabuah nagara di afrika barat nan takuruang di darek landlocked ,negative
"bangunan ikolah nan kamudian diagia namo benteng van der capellen, sasuai jo namo gubernur jendral b",bangunan ikolah nan kamudian diagia namo benteng van der capellen sasuai jo namo gubernur jendral,neutral
"di barat pulau ko, ado tradisi rumah panjang komunal nan disabuik ""uma""",di barat pulau ko ado tradisi rumah panjang komunal nan disabuik uma ,neutral
"paradaban-paradaban iko manghasiaan tulisan tatuo jo sabagian dari ilmu pengetahuan, matematika, huk",paradaban paradaban iko manghasiaan tulisan tatuo jo sabagian dari ilmu pengetahuan matematika huk,neutral
pinyaram biasonyo dibuek untuak manyambuik hari rayo jo alek tatantu sarupo idul fitri jo baralek ba,pinyaram biasonyo dibuek untuak manyambuik hari rayo jo alek tatantu sarupo idul fitri jo baralek ba,negative
"provinsi iko babatehan langsuang jo nagari tatanggo, iyolah nagari bagian sabah jo serawak, malaysia",provinsi iko babatehan langsuang jo nagari tatanggo iyolah nagari bagian sabah jo serawak malaysia,neutral
sati dan dibantu babarapo urang guru nan pado katiko tu indak ikuik mangungsi,sati dan dibantu babarapo urang guru nan pado katiko tu indak ikuik mangungsi,negative
"danau iko adolah salah satu objek wisata andalan di kabupaten lebong, sakaligus danau tagadang di pr",danau iko adolah salah satu objek wisata andalan di kabupaten lebong sakaligus danau tagadang di pr,positive
"samanjak tapiliah sabagai gubernur, popularitasnyo taruih malambuang jo manjadi sorotan media",samanjak tapiliah sabagai gubernur popularitasnyo taruih malambuang jo manjadi sorotan media,neutral
iko biasonyo diserahkan ka sabagai multitasking,iko biasonyo diserahkan ka sabagai multitasking,neutral
"koto barasa dari kato (ucapan) jo piliang barasa dari pilihan, (unggulan)",koto barasa dari kato ucapan jo piliang barasa dari pilihan unggulan ,neutral
"akan tetapi, visionaris awal juo manyangko bahwa pemrograman tu akan dapek memainan catur, mamindaha",akan tetapi visionaris awal juo manyangko bahwa pemrograman tu akan dapek memainan catur mamindaha,negative
metopobactrus cavernicola adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,metopobactrus cavernicola adolah sabuah spesies lawah nan tagolong dalam famili linyphiidae,neutral
"tahun 1963, palabuhan manchester marupokan palabuhan tagadang katigo di britania raya, mampakarajoan",tahun palabuhan manchester marupokan palabuhan tagadang katigo di britania raya mampakarajoan,neutral
iko tajadi kareano adonyo pasilisihan kaum agamo nan dimulai dek tigo urang haji nan baru baliak dar,iko tajadi kareano adonyo pasilisihan kaum agamo nan dimulai dek tigo urang haji nan baru baliak dar,negative
"franz wilhelm junghuhn  adolah surang naturalis, dotor, botanikus, geolog, jo pangarang bakabangsoan",franz wilhelm junghuhn adolah surang naturalis dotor botanikus geolog jo pangarang bakabangsoan,neutral
inyo juo aktif di nahdhatul ulama dan manjabaik sabagai sekretaris pimpinan wilayah nahdhatul ulama ,inyo juo aktif di nahdhatul ulama dan manjabaik sabagai sekretaris pimpinan wilayah nahdhatul ulama ,neutral
"dimaso pajuangan sabalun kamardekaan, sabilal rasjad pernah dibuang dek panjajah balando",dimaso pajuangan sabalun kamardekaan sabilal rasjad pernah dibuang dek panjajah balando,neutral
"suro makmur adolah marupoan kecamatan di kabupaten aceh singkil, provinsi nanggroe aceh darussalam, ",suro makmur adolah marupoan kecamatan di kabupaten aceh singkil provinsi nanggroe aceh darussalam ,neutral
"sapanjang hiduknyo, aktivitas gandhi alah manarik babagai komentar jo opini",sapanjang hiduknyo aktivitas gandhi alah manarik babagai komentar jo opini,neutral
"samulo, irwan marintih kursus bimbiangan baraja adzkia di lolong pado 1987",samulo irwan marintih kursus bimbiangan baraja adzkia di lolong pado ,neutral
"keadaan iko marupoan tanda-tanda otak kekurangan energi, sampai aktivitas sacaro biologis juo menuru",keadaan iko marupoan tanda tanda otak kekurangan energi sampai aktivitas sacaro biologis juo menuru,negative
prestasi terbesarnya adolah saaik mambaok tim indonesia merebut piala thomas untuak patamo kalinya p,prestasi terbesarnya adolah saaik mambaok tim indonesia merebut piala thomas untuak patamo kalinya,positive
pado bagian tangah dari nagari iko masih tagak sabuah masajik tradisional nan cukuik gadang nan dipa,pado bagian tangah dari nagari iko masih tagak sabuah masajik tradisional nan cukuik gadang nan dipa,positive
sikolah iko parnah bastatus rintisan sikolah bertaraf internasional (rsbi) nan dimulai sajak tahun 2,sikolah iko parnah bastatus rintisan sikolah bertaraf internasional rsbi nan dimulai sajak tahun ,neutral
"manyusua pulo adonyo suatu seri larangan media tantang babarapo rapek kalompok pro-demokrasi, sarupo",manyusua pulo adonyo suatu seri larangan media tantang babarapo rapek kalompok pro demokrasi sarupo,neutral
jawi-jawi iko talatiah untuak mulai balari katiko diagia aba-aba yaitu katiko alaik bajak nan takabe,jawi jawi iko talatiah untuak mulai balari katiko diagia aba aba yaitu katiko alaik bajak nan takabe,negative
kota-kota pantiang lainnyo tamasuak taiping jo taluak intan (dahulu banamo taluak anson),kota kota pantiang lainnyo tamasuak taiping jo taluak intan dahulu banamo taluak anson ,neutral
"kesatuan babarapo kaluargo inti disabuik ""sara dapur""",kesatuan babarapo kaluargo inti disabuik sara dapur ,neutral
"mulonyo, reaktor nuklia patamo digunokan untuak mamproduksi plutonium sabagai bahan sanjato nuklia",mulonyo reaktor nuklia patamo digunokan untuak mamproduksi plutonium sabagai bahan sanjato nuklia,neutral
"dicaliak dari lataknyo, posisi kabupaten solok strategis karano disampiang tampek jalur jalan lintas",dicaliak dari lataknyo posisi kabupaten solok strategis karano disampiang tampek jalur jalan lintas,neutral
"tapi, istilah 'candi' indak anyo dipakai dek masyarakaik untuak manyabuik tampek ibadaik sajo, banya",tapi istilah candi indak anyo dipakai dek masyarakaik untuak manyabuik tampek ibadaik sajo banya,negative
"pado tahun 2016, inyo mamutuihan untuk mamusatkan sadolahan kagiatan digital di kota solo, jawa teng",pado tahun inyo mamutuihan untuk mamusatkan sadolahan kagiatan digital di kota solo jawa teng,neutral
"sajak zaman dahulu, ilmu geodesi digunoan dek manusia untuak kaparluan",sajak zaman dahulu ilmu geodesi digunoan dek manusia untuak kaparluan,negative
"kedelai, atau kacang kedelai, adolah sala ciek tanaman jenis polong-polongan nan manjadi bahan dasar",kedelai atau kacang kedelai adolah sala ciek tanaman jenis polong polongan nan manjadi bahan dasar,neutral
namo ilmiah dari spesies ko partamo kali ditabik'an pado taun 1886 dek keyserling,namo ilmiah dari spesies ko partamo kali ditabik an pado taun dek keyserling,neutral
"irwan rasmi ditatapan sabagai gubernur tapiliah sasudah maraup 32,44% suaro",irwan rasmi ditatapan sabagai gubernur tapiliah sasudah maraup suaro,neutral
"salah satu teori adolah baso pado maso sabah marupoan bagian dari kasultanan brunei, di daerah panta",salah satu teori adolah baso pado maso sabah marupoan bagian dari kasultanan brunei di daerah panta,neutral
batu gadang kec,batu gadang kec,neutral
bahaso asiria jo turkmen adolah bahaso rasmi di daerah-daerah nan baturuik-turuik didiami dek urang ,bahaso asiria jo turkmen adolah bahaso rasmi di daerah daerah nan baturuik turuik didiami dek urang ,negative
"sasuai namonyo, rumah gadang datuak bisai ko panah digunoan untuak kantua mudo bisai sabagai urang g",sasuai namonyo rumah gadang datuak bisai ko panah digunoan untuak kantua mudo bisai sabagai urang,negative
"pado tahun 1982, tapeknyo 9 maret 1982 sma negeri 1 ampek angkek ditatokkan sacaro definitif sabagai",pado tahun tapeknyo maret sma negeri ampek angkek ditatokkan sacaro definitif sabagai,neutral
biopolimer sarupo protein jo asam nukleat mamainkan peranan pentiang dalam proses biologi,biopolimer sarupo protein jo asam nukleat mamainkan peranan pentiang dalam proses biologi,neutral
"jauah sabalun kadatangan kolonialis balando, sistem sosial jo politik dalam masyarakaik minangkabau ",jauah sabalun kadatangan kolonialis balando sistem sosial jo politik dalam masyarakaik minangkabau ,neutral
"abdulmanap saat iko adolah palatih senior untuak tim nasional sambo tampua di republik dagestan, mal",abdulmanap saat iko adolah palatih senior untuak tim nasional sambo tampua di republik dagestan mal,neutral
kota iko alah dibumihanguihan dek pihak inggirih katiko parang dunia kaduo untuak mancegah kajatuaha,kota iko alah dibumihanguihan dek pihak inggirih katiko parang dunia kaduo untuak mancegah kajatuaha,negative
"sarupo umumnyo seniman yogya nan baasa dari sumatera barat, nico pun tagabuang pulo dalam kalompok p",sarupo umumnyo seniman yogya nan baasa dari sumatera barat nico pun tagabuang pulo dalam kalompok,neutral
"dalam sabuah video pado bulan oktober 2017 nan diunggah di saluran youtube fodamara tv, ustaz abdul ",dalam sabuah video pado bulan oktober nan diunggah di saluran youtube fodamara tv ustaz abdul ,neutral
tarmizi taher ko marupoan salah surang diantaro babarapo tokoh senior lainnyo nan dikagumi dek tokoh,tarmizi taher ko marupoan salah surang diantaro babarapo tokoh senior lainnyo nan dikagumi dek tokoh,negative
di wilayah surabaya selatan ado 2 bukik landai iyolah di daerah lidah dan gayungan nan katinggiannyo,di wilayah surabaya selatan ado bukik landai iyolah di daerah lidah dan gayungan nan katinggiannyo,neutral
"majalah-majalah tasabuik adolah majalah ""yoiko"" (anak baik), ""y?chien"" (taman kanak-kanak), ""shogaku",majalah majalah tasabuik adolah majalah yoiko anak baik chien taman kanak kanak shogaku,neutral
"sacaro hukum, sadoalah anggota ioc harus pensiun pado usia 81 tahun",sacaro hukum sadoalah anggota ioc harus pensiun pado usia tahun,neutral
muchlis hanyo manjabaik gubernur salamo duo taun kurang,muchlis hanyo manjabaik gubernur salamo duo taun kurang,negative
"libya babateh jo lauik tangah di utara, masia di timur, sudan di tanggaro, chad dan niger di selatan",libya babateh jo lauik tangah di utara masia di timur sudan di tanggaro chad dan niger di selatan,neutral
"pado waktu tu php masih banamo ""form interpreted"" (fi), nan wujudnyo sarupo sakumpulan skrip nan dig",pado waktu tu php masih banamo form interpreted fi nan wujudnyo sarupo sakumpulan skrip nan dig,negative
"duo taun kudian baliau mandirian ""kasatuan malayu singapura"" (""singapura melayu union""), sabuah orga",duo taun kudian baliau mandirian kasatuan malayu singapura singapura melayu union sabuah orga,negative
"inyo parnah talibek di banyak organisasi, diantaronyo istecs (institute for science and technology s",inyo parnah talibek di banyak organisasi diantaronyo istecs institute for science and technology,neutral
"samantaro itu, ""impok-impok"" untuak kandiak/ciliang tabuek dari kayu atau buluah",samantaro itu impok impok untuak kandiak ciliang tabuek dari kayu atau buluah,negative
sapanjang taun 1979-1985 namonyo dikana sabagai salah surang atlet pandulang madali ameh baiak untua,sapanjang taun namonyo dikana sabagai salah surang atlet pandulang madali ameh baiak untua,negative
"sei kepayang timur adolah marupoan sabuah kecamatan nan ado di kabupaten asahan, provinsi sumatera u",sei kepayang timur adolah marupoan sabuah kecamatan nan ado di kabupaten asahan provinsi sumatera you,neutral
mampelajari sijarah lautan dalam artian sijarah geologinyo.,mampelajari sijarah lautan dalam artian sijarah geologinyo ,neutral
taman nasional gunung leuser disingkek jo tngl adolah salah ciek kawasan pelestarian alam di indones,taman nasional gunung leuser disingkek jo tngl adolah salah ciek kawasan pelestarian alam di indones,neutral
"pado bulan juni 2009, ahmad heryawan malakuan upacara palapehan 3000 mahasiswa universitas padjadjar",pado bulan juni ahmad heryawan malakuan upacara palapehan mahasiswa universitas padjadjar,neutral
"cemoro lawang talatak di wilayah probolinggo, pasuruan, malang, jo lumajang",cemoro lawang talatak di wilayah probolinggo pasuruan malang jo lumajang,neutral
"barakaik bantuan gurunyo, abdul karim amrullah, muchtar lutfi bahasil malarian diri ka malaysia, lal",barakaik bantuan gurunyo abdul karim amrullah muchtar lutfi bahasil malarian diri ka malaysia lal,neutral
"pertamina tower atau ""pertamina energy tower"" adolah gedung nan direncanoan mamiliki 99 lantai, jo t",pertamina tower atau pertamina energy tower adolah gedung nan direncanoan mamiliki lantai jo,neutral
inyo diangkek manjadi kumandan dari korps paro kumando sarato talibaik dalam parang marabuik sinai p,inyo diangkek manjadi kumandan dari korps paro kumando sarato talibaik dalam parang marabuik sinai,neutral
ciek pambarontakan gadang nan tajadi pado 10 oktober 1943 dekgerilyawan kinabalu nan marupoan pandud,ciek pambarontakan gadang nan tajadi pado oktober dekgerilyawan kinabalu nan marupoan pandud,neutral
namo untuak fans gigi adolah gigiers atau cigi,namo untuak fans gigi adolah gigiers atau cigi,neutral
"rupee adolah namo untuak jinih mato uang nan digunoan di babarapo nagaro, sarupo: india, pakistan, s",rupee adolah namo untuak jinih mato uang nan digunoan di babarapo nagaro sarupo india pakistan s,negative
maso kakuasoan 'ali marupokan salah satu periode tasulik dalam sijarah islam karano sangkek itulah t,maso kakuasoan ali marupokan salah satu periode tasulik dalam sijarah islam karano sangkek itulah,negative
"dimano indak balaku sistem warih turun-tamurun dari apak ka anak, tatapi malalui pamiliahan badasaan",dimano indak balaku sistem warih turun tamurun dari apak ka anak tatapi malalui pamiliahan badasaan,negative
urang-urang bakeh grup musik nangko alah bukanti sangkek sikola di smu 7 yogyakarta,urang urang bakeh grup musik nangko alah bukanti sangkek sikola di smu yogyakarta,negative
nurmagomedov adolah juaro dunia combat sambo dan duo kali juaro ufc kaleh ringan,nurmagomedov adolah juaro dunia combat sambo dan duo kali juaro ufc kaleh ringan,positive
"gonjong ko marupokan salah satu bagian simbol etnik, marepresentasikan makna filosofi minangkabau na",gonjong ko marupokan salah satu bagian simbol etnik marepresentasikan makna filosofi minangkabau na,neutral
"jadirejo adolah salah satu kelurahan di kecamatan sukajadi, pekanbaru, riau, indonesia",jadirejo adolah salah satu kelurahan di kecamatan sukajadi pekanbaru riau indonesia,neutral
"siap itu malanjuikkan pangambaroan intelektualnyo ka fakultas ushuluddin, jurusan hadits universitas",siap itu malanjuikkan pangambaroan intelektualnyo ka fakultas ushuluddin jurusan hadits universitas,neutral
secara geografi sungai jambu dialiri tigo batang sungai,secara geografi sungai jambu dialiri tigo batang sungai,neutral
baliau maningga pado umua 36 taun sasudah talibat dalam sabuah patampuran malawan balando,baliau maningga pado umua taun sasudah talibat dalam sabuah patampuran malawan balando,neutral
menhir adolah sabuah batu tagak baik dikarajokan atau alun dikarajokan jo dilatakkan sangajo di suat,menhir adolah sabuah batu tagak baik dikarajokan atau alun dikarajokan jo dilatakkan sangajo di suat,negative
lapangan merdeka marupoan situs dimano deklarasi pambantuakan malaysia tajadi,lapangan merdeka marupoan situs dimano deklarasi pambantuakan malaysia tajadi,neutral
ryn mulai dikana urang sajak inyo mambintangi ciek dari iklan produk minuman pocari sweat,ryn mulai dikana urang sajak inyo mambintangi ciek dari iklan produk minuman pocari sweat,neutral
"lawah iko biasonyo banyak ditamui di angola, seychelles",lawah iko biasonyo banyak ditamui di angola seychelles,positive
"salah satunyo adolah signal hill, nan babatehan jo cbd arah ka pantai",salah satunyo adolah signal hill nan babatehan jo cbd arah ka pantai,neutral
"inyo diangkek sabagai gubernur manggantian saleh djasit, sabalun manjabaik sabagai gubernur rusli za",inyo diangkek sabagai gubernur manggantian saleh djasit sabalun manjabaik sabagai gubernur rusli za,neutral
"kiniko kota bandar lampung marupokan pusek jaso, padagangan, jo parekonomian di provinsi lampung",kiniko kota bandar lampung marupokan pusek jaso padagangan jo parekonomian di provinsi lampung,neutral
"kagiatannyo di bidang politik pagarakan kabangsaan, dikataui dek guru sarato pihak balando, sahinggo",kagiatannyo di bidang politik pagarakan kabangsaan dikataui dek guru sarato pihak balando sahinggo,neutral
"dalam gareja ortodoks yunani, istilah """"kathedrikos naos"""" (arati harafiah: ""tampek suci katedral"") ",dalam gareja ortodoks yunani istilah kathedrikos naos arati harafiah tampek suci katedral ,neutral
steffyours acok mambantuak huruf w jo tangan inyo jikok steffy basamo cherrybelle sadang performe,steffyours acok mambantuak huruf jo tangan inyo jikok steffy basamo cherrybelle sadang performe,neutral
neoitamus grandis adolah langau dari famili asilidae,neoitamus grandis adolah langau dari famili asilidae,neutral
salain itu kue sangko juo dibuek untuak hari rayo idul fitri jo hari rayo haji,salain itu kue sangko juo dibuek untuak hari rayo idul fitri jo hari rayo haji,negative
