created_at;full_text;tweet_url
Mon Aug 19 10:47:43 +0000 2024;@Manikipi @African_Spring Is Xivambu EFF?;https://x.com/collen_sambo2/status/1825484784467857921
Mon Aug 19 10:47:20 +0000 2024;@vibinmyway Cil itu kasus yg pegang SAMBO.. lu masih gak paham sampe skrg??;https://x.com/juni_aryadi/status/1825484689215230085
Mon Aug 19 10:45:40 +0000 2024;@singgihwidiyas @MurtadhaOne1 Benar banget itu hoax karena suara tersebut merupakan pidato resmi presiden dalam rangka meminta penegak hukum untuk tegas menangani kasus kasus seperti kasus Terpidana Mati Fredy Sambo.;https://x.com/frianto_laia/status/1825484270854603068
Mon Aug 19 10:45:24 +0000 2024;@ChendurSaami Sambo mahadeva....;https://x.com/BaskaranandS/status/1825484201161793799
Mon Aug 19 10:38:52 +0000 2024;@collen_sambo2 Mi tshuka Komati;https://x.com/molwantwa_sambo/status/1825482557036613803
Mon Aug 19 10:37:45 +0000 2024;@molwantwa_sambo Kuve vo Post Makamu or President ava nyikiwi yona R100k;https://x.com/eliotchauke1/status/1825482277456924859
Mon Aug 19 10:37:34 +0000 2024;@namirng @dayitabaskara @resetpasswordx Dan kesaksian dr djaja tidak dimasukan ke persidangan btw yg nanganin kasus ini sambo we know him right dan setelah selesai kasus ini dia langsung naik pangkat dan klg mirna kekeh tidak mau diautopsi ulang pdhl mrk ;https://x.com/jk_17193u/status/1825482229692452885
Mon Aug 19 10:27:19 +0000 2024;@suenoseeker @s_ssyyl @resetpasswordx Btw yg nanganin kasus mirna salah satunya SAMBO setelah memyelesaikan kasusnya dia langsung naik pangkat dan pihak penyelidikan sama sekali tidak meminta keterangan dari dr. Djaja yg mana bisa mnjd saksi bhkn dr. Djaj;https://x.com/jk_17193u/status/1825479651436953862
Mon Aug 19 10:26:48 +0000 2024;Tiap hari ada saja anggota Polri yg viral jdi bintang medsos krn berlaku melebihi raja atau jagoan. Kalah viralnya Jenderal Polri Sambo The Killer. https://t.co/7sc4HGqzii;https://x.com/AzhimSe/status/1825479523657458015
Mon Aug 19 10:24:53 +0000 2024;@1ndile1992 Ta tlanga mpama la;https://x.com/collen_sambo2/status/1825479041391948126
Mon Aug 19 10:23:48 +0000 2024;@5teV3n_Pe9eL FYI : Sambo juga jenderal polisi berbintang #dahgituaja;https://x.com/Galuh_RKF/status/1825478766732382310
Mon Aug 19 10:23:32 +0000 2024;@vibinmyway Lo gak tahu kah waktu itu masyarakat Indonesia ngehujat dia abis abisan setiap sidang? Btw ada yg namanya asas praduga tidak bersalah dan inget penyidik nya aja si Sambo;https://x.com/sexyswal/status/1825478700030415283
Mon Aug 19 10:21:48 +0000 2024;@collen_sambo2 Tatana Sambo matlhari a hansi;https://x.com/NtombiyaMagume/status/1825478264476905800
Mon Aug 19 10:19:19 +0000 2024;@KompasTV Itu kan menurutmu pak Ukuran bukan kaleng2 itu di ukur dari tingkah laku pak. Sambo itu kurang bintang apa pak?? kalakuannya ya begitu;https://x.com/WahyudiR272125/status/1825477638154064171
Mon Aug 19 10:18:43 +0000 2024;@diniehz @haihaarf @DombaHitamManis @Mdy_Asmara1701 Yang penting kan naik jabatan btw salah satu yg nanganin itu si sambo kan ya?;https://x.com/jk_17193u/status/1825477487939457089
Mon Aug 19 10:12:09 +0000 2024;@5teV3n_Pe9eL hebat mana sama sambo pak;https://x.com/harisN0/status/1825475836834910477
Mon Aug 19 09:01:11 +0000 2024;Nyeriusin kasus yg ditanganin sambo aja udh BENTUK KETOLOLAN;https://x.com/LLulabyi/status/1825457976255320113
Mon Aug 19 09:01:00 +0000 2024;@buahhatikaksu @ababe @vibinmyway Nonton sidang yg penyidiknya sambo ;https://x.com/aftrfkxx/status/1825457929933447502
Mon Aug 19 08:59:24 +0000 2024;@molwantwa_sambo Loko vona va tola ya Hina ke;https://x.com/TinyikoAlan/status/1825457525380276724
Mon Aug 19 08:59:03 +0000 2024;@jjeongjaehyunj @vibinmyway Kalo inget dulu congor bapake nya alm beuhh ngeri bgt sampe publik jg ngehina dia habis²an emang congor bapake alm ga bisa diem dipanasin Sambo sm Krisna aja langsung mendidih disuruh otopsi gamau. Mana maen fisik tuh congor s;https://x.com/Sone_ExoL_/status/1825457439459905910
Mon Aug 19 08:53:50 +0000 2024;Karena penyebarannya yg makin masif hingga ke anak2 perlu upaya cepat pemberantasan judi online. Masyarakat juga perlu tahu tips-tips pencegahan judol yang bisa dilakukan !! #JauhiJudol Gaji 2-3 Sekretaris Paes Seksi Hasto Jessica Sambo Anies BABY MONSTER Siang KISS OF LIFE https://t.co/vH2janeDlP;https://x.com/vsurut/status/1825456127636828172
Mon Aug 19 08:51:43 +0000 2024;@okedehs1p @petrizieloene @abnbunga @buxpenjahatt @JMmyMuse_ @resetpasswordx @edamamine_ Ya kan ada sambo dan km disitu haha tau sendirilah gimana.;https://x.com/stnsooyaaa_/status/1825455592783384828
Mon Aug 19 08:43:51 +0000 2024;@Mohh_nice Dama mai turaka suka Kira akan Sambo wai Sambo mai hula ;https://x.com/Ahmad__bose/status/1825453612492800173
Mon Aug 19 08:34:21 +0000 2024;Apalagi yg nanganin kasusnya si Sambo. Sangat sus wkwkw;https://x.com/Richokinawa2/status/1825451222536528099
Mon Aug 19 08:32:45 +0000 2024;@vibinmyway Buzzer nya sambo ya lu;https://x.com/hellahottea/status/1825450822349803660
Mon Aug 19 08:24:34 +0000 2024;@ntsakovuks U ta hembela xisibi;https://x.com/molwantwa_sambo/status/1825448760555507735
Mon Aug 19 08:23:16 +0000 2024;@Priyankaa199_ @sriranga92 Combat sambo kelidira ibru;https://x.com/jungle_star_25/status/1825448433177829409
Mon Aug 19 08:19:05 +0000 2024;@Terry_Royaltee Munhu u ta cundzuka;https://x.com/molwantwa_sambo/status/1825447381950710104
Mon Aug 19 08:18:29 +0000 2024;@Oletta15148998 U ta tshuka hey;https://x.com/molwantwa_sambo/status/1825447231073259641
Mon Aug 19 08:15:14 +0000 2024;@Waka_Eightyfive A swi jiki.;https://x.com/molwantwa_sambo/status/1825446413666267174
Mon Aug 19 08:08:22 +0000 2024;@akusalahiya @multiveirse @christkeju2 @resetpasswordx Jadi gini Gua juga barutau saat sidang sambo Hampir mirip Beda nya Di sidang sambo Itu ada justice collaborator nya akhrnya ketauan Di sidang jess? Kaga ada;https://x.com/kalskathia/status/1825444682517901678
Mon Aug 19 08:03:31 +0000 2024;@entitalfatih @Mdy_Asmara1701 Yg ngurus.sambo cs lg;https://x.com/polganteng/status/1825443464911437921
Mon Aug 19 08:00:00 +0000 2024;@molwantwa_sambo Otwa angava tivi;https://x.com/Ras_Xichavo/status/1825442577950126581
Mon Aug 19 07:59:37 +0000 2024;@keduabuatlah @vibinmyway @mainanalam yaa tetep lah keputusan hakim dah inkrah asas praduga tidak bersalah itu berlaku kalo status nya masih terdakwa kl sudah terpidana ya udah ga bs lg dipake lg itu asas tolol2 wkwkwk Kalo masalah sambo ya urusan lain lg;https://x.com/mayredithhh/status/1825442480357269941
Mon Aug 19 07:58:16 +0000 2024;Tidak akan ada yang bisa kalahkan sistem. Karena dipastikan Algoritmanya 95% orang kalah dan 5%nya menang. Para pecandu judol justeru mindsetnya ada di 5%. Dendam pengen balik modal. Jauhi Judol adalah hal paling waras. ---- Sambo Ridwan Kamil Herpes Anies PDIP https://t.co/v5FgQBAXTf;https://x.com/_riverheaven/status/1825442140819984401
Mon Aug 19 07:57:49 +0000 2024;Wa va tiva va Vatsonga yaloyi?;https://x.com/molwantwa_sambo/status/1825442027611259048
Mon Aug 19 07:55:47 +0000 2024;@ArnoldShelez No tshuka wa tshuka;https://x.com/molwantwa_sambo/status/1825441518900883790
Mon Aug 19 07:51:07 +0000 2024;Jangan berharap kaya dari Judi karena kemenangan terbesar adalah berhenti main judi... Jauhi Judol hal paling tepat! ----- Sambo Ridwan Kamil Anies Herpes PDIP https://t.co/BekogqNpqN;https://x.com/_riverheaven/status/1825440343635984444
Mon Aug 19 07:46:28 +0000 2024;@collen_sambo2 Sambooooo;https://x.com/molwantwa_sambo/status/1825439174771482893
Mon Aug 19 07:46:07 +0000 2024;Pendidikan Sarjana tapi tidak menjadikannya pintar berpikir dan bijak berbuat. Lulusan S1 kecanduan Judol hingga di vonis slot syndrom . Astagfirullah ---- Sambo Ridwan Kamil Herpes Anies PDIP https://t.co/8HBWUDcfAB;https://x.com/_riverheaven/status/1825439083717677417
Mon Aug 19 07:38:27 +0000 2024;@solusitrnsport @vibinmyway Bukan sambo Krisna Gw cuma kasih ingat 10 tahun lagi Netflix bikin kasus sambo mgkn begini juga hasilnya ha-ha-ha;https://x.com/Gmuliahati/status/1825437154304233756
Mon Aug 19 07:37:30 +0000 2024;@multiveirse @akusalahiya @christkeju2 @resetpasswordx Bang asli BEGOK bgt lu dan gk ikutin kronologi Hani itu nyobain di lidah Mirna minum SETEGUK dan itu banyak ampe panas tenggorokan dia Nonton sidang apaan lu? Sidang sambo? ITU AJA KAGA GATAU NGKU NON;https://x.com/kalskathia/status/1825436918458507571
Mon Aug 19 07:36:23 +0000 2024;Trus bilang 'sambo gak bersalah' 'keadilan untuk sambo' 'bebaskan sambo'. Trus gak lama sambo bebas. Persis kek Jessica wongso ini. Hayo loh gimana?? Bisa aja nih bocah2 yg sekarang ntar 10 thn lagi yg bakal koar2 soal sambo.;https://x.com/endhaibara/status/1825436636827828664
Mon Aug 19 07:32:18 +0000 2024;@huntingkuku @solusitrnsport @vibinmyway Berdua sama Sambo dan tahun itu juga terus setelah kasus ini si Krisna kan langsung pansos di mana-mana pake gimmick turn back crime yang overrated itu;https://x.com/a__nurrachman/status/1825435607021338625
Mon Aug 19 07:31:09 +0000 2024;Takutnya nih yaa 10 tahun lagi orang2 yang kemarin ngikutin berita sambo bakal ngalamin hal yang sama seperti orang2 yg ngikutin kasus jessica wongso. Dimana muncul orang2 yg gak ngkikutin berita sambo tp tiba2 jadi detectibe dadakan yg ngangkat kasus sambo kembali.;https://x.com/endhaibara/status/1825435318990131357
Mon Aug 19 07:29:24 +0000 2024;@hazkill4 @kenzezt @Mdy_Asmara1701 Lah makanya karena Sambo terungkap kasus ini juga jadi makin terungkap. Lagian di kasus ini gaada otopsi mba (keluarga Mirna ga ngizinin otopsi) harus ya kalo gaada otopsi ya ga bisa menjarain orang. No otopsi no case.;https://x.com/awaliamina/status/1825434879624167905
Mon Aug 19 07:26:23 +0000 2024;@_BlackZA ma 2k stress jooh;https://x.com/bathobile_sambo/status/1825434118517121469
Mon Aug 19 06:44:11 +0000 2024;Jujur engga wir. Sambo bukannya naik pangkat gara-gara kasus ini? Gue lupa sumbernya dimana dah;https://x.com/rphoenix187/status/1825423500141838486
Mon Aug 19 06:43:40 +0000 2024;@mshambuliaji Kesi ya panya unampelekea paka kunanini kinachoendelea apo;https://x.com/EliasiSamb99845/status/1825423368985715058
Mon Aug 19 06:41:16 +0000 2024;@vibinmyway Luh masih percaya sama kasus yg ditangani sambo??;https://x.com/BettyB58072/status/1825422765308141668
Mon Aug 19 06:41:12 +0000 2024;@mshambuliaji Hi selikali yakipumbavu sana bola tungeipa ulasi Sanam iongoze nchi kuliko mtu haki inazurumiwa machomacho;https://x.com/EliasiSamb99845/status/1825422750069964813
Mon Aug 19 06:41:07 +0000 2024;@solusitrnsport @vibinmyway Yoi coba polisi jujur yg nanganin kasus ini bukan Sambo. Udah pasti dapet terberat (mati/seumur hidup) ini tersangka;https://x.com/CryptoOdet/status/1825422727689453793
Mon Aug 19 06:40:41 +0000 2024;Guys hambi i lo Chaya njhani mafurha ya wansati a ma toriwi.;https://x.com/molwantwa_sambo/status/1825422618276536503
Mon Aug 19 06:40:20 +0000 2024;@Hamsterr_Fan Done hamster.... Let go ..... To the moon hamster... UQAulaG9PrwpU3Cd8bi8OydRQJhDp5tEiAnHj8bcohZtOVPD;https://x.com/SamboHafiz18/status/1825422531832021364
Mon Aug 19 06:39:54 +0000 2024;kira2 sambo berapa lama yaa h. mm;https://x.com/mulerrr/status/1825422419382952000
Mon Aug 19 06:37:53 +0000 2024;@Hamsterr_Fan Hamster to the moon..... UQAulaG9PrwpU3Cd8bi8OydRQJhDp5tEiAnHj8bcohZtOVPD;https://x.com/SamboHafiz18/status/1825421914065580253
Mon Aug 19 06:37:01 +0000 2024;@bathobile_sambo Yes sis yoh cishe ngafa;https://x.com/mathando_/status/1825421693591957960
Mon Aug 19 06:36:32 +0000 2024;@CryptoOdet @vibinmyway @mainanalam apasi gk apple to apple kocak. sambo di autopsi sebab matinya fix karna tembakan ada peluru ada saksi. kalau jessica di autopsi gk ? cuman diambil sample lambung dan ditemuin cuman 0.2mg kecil gak match sama barang bukt;https://x.com/zizareas/status/1825421574893174910
Mon Aug 19 06:32:08 +0000 2024;Coba kita bayangin sejenak. Misal misal aja anak buah Sambo GK jujur klo Sambo dalang dari pembunuhan Joshua. Udah bebas dan ketawa tawa dia sekarang. Polisi GK mencari dan meriksa celana Jesica yg dibuang di hari H adalah bukti pendukung klo penyidik kasus ini berpihak kemana;https://x.com/CryptoOdet/status/1825420464438800478
Mon Aug 19 06:29:40 +0000 2024;@vibinmyway 1. Beauty Rivilege darimanenye? Kalimat lo maksa! 2. Wajar kalo netizen banyak komen positif karena dua faktor: Netizen gak percaya sama hasil kerja Sambo kedua karena Dokter Djaja yang nanganin Mirna bilang gak ada sianida di tubuh Mirna;https://x.com/aurafiens/status/1825419847217590594
Mon Aug 19 06:27:46 +0000 2024;@KhulumaniSibisi Ya neh Kuningi ;https://x.com/Lindiwe_Sambo/status/1825419366529159269
Mon Aug 19 06:22:42 +0000 2024;abis dapet jadwal sidang langsung deg2an parah nangiss air mata ga berenti keluar langsung telfon ibuk ibuk ikut bingung mata berkaca-kaca trs doain eh bapak di belakang malah muring2 nyapo nangis ke koyo meh melu sidang Sambo e LANGSUNG KETAWA NGAKAK;https://x.com/shinny_amethyst/status/1825418091192291387
Mon Aug 19 06:22:38 +0000 2024;@zizareas @vibinmyway @mainanalam Klo logika lu kek gini si Sambo udah bebas sekarang. Karena GK ada cctv klo dia yg ngelakuin pembunuhan sial aja dia karena ankbuahnya ada yg jujur. Asumsi itu penting karena GK semua pembunuhan ada saksinya;https://x.com/CryptoOdet/status/1825418074893504712
Sun Aug 18 22:51:42 +0000 2024;@ArMFauzanMars1 Sambo dah dipenjara;https://x.com/NurrohmahL47510/status/1825304593162715208
Sun Aug 18 22:49:22 +0000 2024;Of course akwai son rai a zanche na koshi ae son rai yasa yafito neman mulkin. But hassada? Sambo mai hula zanma hassada? Common man;https://x.com/Ahmad__bose/status/1825304006916297189
Sun Aug 18 22:47:15 +0000 2024;@edamamine_ @resetpasswordx jangan lupa dibalik ini ada master sambo ya kawaan;https://x.com/LeeElaaa_/status/1825303473371639924
Sun Aug 18 22:40:15 +0000 2024;@tumisinaja @tanyarlfes aku tim yg masih ga begitu percaya kalo dia pelaku sebenernya menurutku barbuk banyak yg ga langsung dan kurang terkesan harus ada pelaku padahal mungkin aja kan mirna mati wajar ? dan jgn lupakan bahwa yg nanganin ini adalah maste;https://x.com/LeeElaaa_/status/1825301712359538991
Sun Aug 18 22:29:22 +0000 2024;@RakaFatima Amiin Ya Allah.;https://x.com/SamboYahuza/status/1825298975752171625
Sun Aug 18 22:24:51 +0000 2024;Ban da kai kenan;https://x.com/abalasambo/status/1825297839116713990
Sun Aug 18 22:08:05 +0000 2024;@Andrat6447 @Indra5nov @Gerson_nitwa @sunwookimz Memang orangtua beda2 sih. Orangtua Josua aja ngelawan Sambo;https://x.com/enak_tahu1/status/1825293619387089387
Sun Aug 18 22:05:38 +0000 2024;Wlh dama mai turaka suka bama kudin yaje gidan radio yana shirmensa. Yafiye mun Sambo dai;https://x.com/Ahmad__bose/status/1825292999909159125
Sun Aug 18 22:00:13 +0000 2024;Wai ynx irinsu Sambo mai hula da kawu garba sune zasu gayamana abunda ke faruwa again katsina gsky @Miqdad_Jnr baku duba mana ba a wannan lamarin. Kamar wadanna sakarkarun yaran haba mana;https://x.com/Ahmad__bose/status/1825291637758550081
Sun Aug 18 21:54:06 +0000 2024;@alifarhat79 Sambo;https://x.com/larkwick/status/1825290098692538556
Sun Aug 18 21:44:35 +0000 2024;@mr__yayoo Kar ka damu Zan daga maka kafa this season. Ban son na cire mak sha awar league din da wuri.;https://x.com/abalasambo/status/1825287705183539246
Sun Aug 18 21:42:33 +0000 2024;Yasin adawa ma yanzu muka fara. Ordinary Mallorca dem no fit beat;https://x.com/abalasambo/status/1825287190395457957
Sun Aug 18 21:37:04 +0000 2024;Bayan mun sha da kyar a hannun Fulham din;https://x.com/abalasambo/status/1825285813313098209
Sun Aug 18 21:28:04 +0000 2024;@SeputarMadrid kocak;https://x.com/mferdy69/status/1825283546065584541
Sun Aug 18 21:19:37 +0000 2024;@Miss_Halimatu Amin ya mijibud-dua;https://x.com/halima061197/status/1825281421319016722
Sun Aug 18 21:03:50 +0000 2024;Kana da number din Ya Alhaj kana neman anon kuma?;https://x.com/abalasambo/status/1825277447656628504
Sun Aug 18 20:51:18 +0000 2024;Terpaksa unfollow D*namon. Sedih ngeliatnya. Setelah 2 taun dipercaya bikin kontennya terus sekarang pindah ke orang. Rasanya kek liat anak yang lo bantu gedein tiba-tiba pake narkoba dan main ice skating sama Sambo sambil ngemut hot hot pop. Bingung.;https://x.com/slickfinger_/status/1825274296341786855
Sun Aug 18 20:36:55 +0000 2024;@ekky1995 Jangankan lampung indo udah 78 tahun masih bobrok saat dipegang pemimpin asal jawir². Sambo aja lolos dr kematian KPK hancurm yg kek gini mau indonesia emas 2045 ;https://x.com/Pickysart/status/1825270675046818047
Sun Aug 18 20:34:07 +0000 2024;@molwantwa_sambo Jesus ni tiva lowo khomiwa bunyu tolo https://t.co/aqgEZGusK1;https://x.com/Khalangacool/status/1825269972454490144
Sun Aug 18 20:27:49 +0000 2024;@mlota_azola Mpumalanga nkomazi;https://x.com/bathobile_sambo/status/1825268387037004031
Sun Aug 18 20:27:47 +0000 2024;Yanzu ina anfanin adawa da wannan team din;https://x.com/abalasambo/status/1825268375213207581
Sun Aug 18 20:26:47 +0000 2024;@mr__yayoo Wai har gaban ka ya fara faduwa kenan;https://x.com/abalasambo/status/1825268124398092393
Sun Aug 18 20:25:48 +0000 2024;Toh fah madigo fah kace Subuhanallah;https://x.com/MubarakSambo12/status/1825267875495760059
Sun Aug 18 20:18:39 +0000 2024;Kaji iskancin banzan;https://x.com/MubarakSambo12/status/1825266077804478474
Sun Aug 18 20:14:00 +0000 2024;Malan Sambo kenan;https://x.com/abdulgmm/status/1825264906385678598
Sun Aug 18 19:54:42 +0000 2024;Yeah akwai wannan Gaskiya;https://x.com/Abdullahiabba_/status/1825260051264848234
Sun Aug 18 19:22:36 +0000 2024;@SanusiSnippets Ma shaa Allah. Congratulations to Khalipha Sarki.;https://x.com/SamboYahuza/status/1825251973731352633
Sun Aug 18 18:58:24 +0000 2024;@Mdy_Asmara1701 Jesica Wongso bebas ....lalu gimne si SAMBO kabarnye ye;https://x.com/AhmadZa13755046/status/1825245882574639555
Sun Aug 18 18:52:47 +0000 2024;@YatiSrikumala Ni Uda siap brondong nya sayang;https://x.com/e_sambo16962/status/1825244470067208284
Sun Aug 18 18:51:04 +0000 2024;@YatiSrikumala Sayanggg ku;https://x.com/e_sambo16962/status/1825244037399670943
Sun Aug 18 18:47:37 +0000 2024;@MissThembekile @mlgimlgi Ku biha ka chomi ya boti wa yena;https://x.com/collen_sambo2/status/1825243170948763982
Sun Aug 18 18:44:57 +0000 2024;@Oletta15148998 Yah neh;https://x.com/molwantwa_sambo/status/1825242499096662238
Sun Aug 18 18:43:16 +0000 2024;@molwantwa_sambo @Boity_tshivhase Atshiki ku Baja hi joni vantswari va yena avafanele vanwi dyondzise xitsonga nakunwi yisa xikolweni lexi xingana xitsonga.;https://x.com/chilliesmchila/status/1825242074616410410
Sun Aug 18 18:41:46 +0000 2024;@chilliesmchila @Boity_tshivhase Mina ni twe yena.;https://x.com/molwantwa_sambo/status/1825241697447547292
Sun Aug 18 18:35:43 +0000 2024;@mlgimlgi @MissThembekile Wena wa hi dakwela;https://x.com/collen_sambo2/status/1825240173388411358
Sun Aug 18 18:29:24 +0000 2024;Innalilahi;https://x.com/abalasambo/status/1825238585508843604
Sun Aug 18 18:21:01 +0000 2024;@tanyarlfes Sambo apa kabar guys;https://x.com/airbeningajadeh/status/1825236475111407872
Sun Aug 18 18:07:15 +0000 2024;@MissThembekile va ta n wi komba mazulu;https://x.com/collen_sambo2/status/1825233009005461962
Sun Aug 18 17:57:20 +0000 2024;@okedehs1p @resetpasswordx Sambo ya;https://x.com/Infinity_zer000/status/1825230514791518507
Sun Aug 18 17:39:16 +0000 2024;@Mdy_Asmara1701 Korban rekasaya Sambo dkk;https://x.com/khathulistiwa77/status/1825225967792750941
Sun Aug 18 17:31:55 +0000 2024;@molwantwa_sambo wa va sungula ani;https://x.com/XihlukeE/status/1825224120239591714
Sun Aug 18 17:15:10 +0000 2024;Ojes bebas kok gadisambut sambo sm krisna..ayo ojes jenguk om sambo dilapas kasi semangat om sambelnya awokwokwok;https://x.com/arkhamclinic/status/1825219905022771274
Sun Aug 18 17:13:59 +0000 2024;@mynameisquas @resetpasswordx Oh iyh yg nanganin nih kasus si sambo sama si murti si sambo sekarang sudah di penjara ya tau sendiri lah kasus si sambo cctv nya kebanyakan di rkayasA kasus yg inj jg bisa jadi apalagi katanya di cafe oliver ada 17 cctv lbih;https://x.com/SurPeanut69658/status/1825219603255198067
Sun Aug 18 16:59:22 +0000 2024;@tudunwada__mi Ai so suke wai maganar dan bello ya wuce kuma wlh yanzo aka fara;https://x.com/sambo_bilyaminu/status/1825215924951200051
Sun Aug 18 16:57:57 +0000 2024;@Miniko_jnr Jira jira jira wai me mukamin ka a gwmnatin nan ne da kake ta sherga ma mutane kariya;https://x.com/sambo_bilyaminu/status/1825215572063506858
Sun Aug 18 16:56:00 +0000 2024;Di na kulang sa mwua mwua;https://x.com/samboDC/status/1825215078679065077
Sun Aug 18 16:55:48 +0000 2024;@jrnaib2 With Malam Yusuf Sambo Rigachuku;https://x.com/UwaisMohammed17/status/1825215027814527469
Sun Aug 18 16:47:55 +0000 2024;@resetpasswordx Dan salah satu polisi yang menangani kasus ini adalah Sambo........;https://x.com/Wiwidpoerwito/status/1825213046631072238
Sun Aug 18 16:43:47 +0000 2024;@tempodotco Tinggal tunggu aja sambo bebas bersyarat;https://x.com/zakiiar/status/1825212004673667191
Sun Aug 18 16:40:39 +0000 2024;@Zak_Legend Banemanga bayasinabela;https://x.com/bathobile_sambo/status/1825211217733980601
Sun Aug 18 14:12:09 +0000 2024;@_Vignesh10 @Rolex_Ranga @Dinesh_yuvi12 @PrinceKarthi14 @jishnu___offl @YoursSakthi @_Athreyada_offl @Aesthetic_lub @aravo_sambo Hmm ipdi irukura varaikum kwood oru panindia hit varadhu ..ivlo insecurity aagadhu;https://x.com/ironmansfc/status/1825173845407682614
Sun Aug 18 14:07:48 +0000 2024;Benar banget sy juga mikirnya begini dan mirna juga saat itu lagi minum obat diet dan juga tidak di temukan sianida di tubuh mirna maybe Jessica wongso saat itu lagi kena batu nya mana yang tangani kasus nya itu Sambo yang saat ini di penjara seumur hidup karna kasus pembunuhan;https://x.com/folklore13_1989/status/1825172751239516529
Sun Aug 18 14:06:06 +0000 2024;Wajar bila suara Jessica menjadi salah satu yang paling ditunggu oleh publik. Pasalnya kasus kopi sianida 2016 lalu tak kalah dramatisnya dari kasus Sambo beberapa waktu lalu.;https://x.com/pakpejedani/status/1825172323982541095
Sun Aug 18 14:00:41 +0000 2024;Jessica wongso akhirnya bebas setelah di penjara 8 tahun tdk ada yang berubah dari tahun 2016 dia tetap kalem dan tenang Dulu tahun 2016 segala macam mimik nya di perhatikan pura2 tenang pura2 kalem matanya juga di baca pdhal sambo di balik udang nya. https://t.co/1VaaNwsn7J;https://x.com/folklore13_1989/status/1825170961412604206
Sun Aug 18 13:51:28 +0000 2024;@Mdy_Asmara1701 Ajakin pak Krisna dan Sambo ngopi bareng kak sepertinya great idea ;https://x.com/playplaybosque1/status/1825168639261278483
Sun Aug 18 13:42:05 +0000 2024;@DesireeAmerica4 Sambo;https://x.com/DeplorableRobW/status/1825166277595336801
Sun Aug 18 13:36:32 +0000 2024;Ia meminta negara tidak diam saja ketika melihat kejanggalan hanya karena status sosial mereka. Menurut kamu Presiden perlu bicara seperti dalam kasus Ferdy Sambo? #vina #vinacirebon #kasusvina #sakatatal #ipturudiana #presidenjokowi #sambo;https://x.com/officialfgmedia/status/1825164882163200205
Sun Aug 18 13:36:31 +0000 2024;Edwin Partogi pengacara Saka Tatal meminta Presiden Joko Widodo turun tangan memastikan keadilan terhadap para terpidana kasus kematian Vina Cirebon. #vina #vinacirebon #kasusvina #sakatatal #ipturudiana #presidenjokowi #sambo https://t.co/6LlUO1WeNT;https://x.com/officialfgmedia/status/1825164877528514688
Sun Aug 18 13:34:29 +0000 2024;@willsarana Hasto benar juga 1. Inisial T bebas 2. 2 7M BTS bebas 3. Km50 bebas 4. Kanjuruhan bebas 5. Blok Medan bebas 6. Buku merah bebas 7. Ketua MK langgar konstitusi balik lagi 8. Hukuman mati Sambo di blokir 9. Dst dll dsb nya....;https://x.com/Virsi6/status/1825164367287230595
Sun Aug 18 13:28:27 +0000 2024;@profesor_saham Deddy. Lebih ada bekingan. Kasusnya jw ini Masih nyambung ama karir nya sambo;https://x.com/g_dawg46/status/1825162848118751725
Sun Aug 18 13:28:09 +0000 2024;@theabdvl @rabiuuba4 Touh ai she yace kumai ya iya ne ai mr perfect;https://x.com/sambo_bilyaminu/status/1825162773677981925
Sun Aug 18 13:22:08 +0000 2024;@tvOneNews Selamat ceceh Jessica ... ad hub kasus sama Sambo... ??;https://x.com/d4nggoro/status/1825161258120933399
Sun Aug 18 13:11:16 +0000 2024;Allah ya kyauta @itz_imaam ;https://x.com/abalasambo/status/1825158522314625164
Sun Aug 18 12:58:09 +0000 2024;@SunusiMinjibir @Bybit_Official @thenotcoin @SunusiMinjibir Allah ya saka da Alkhairi Allah ya ?ara wa Rayuwa albarka ;https://x.com/UfSambo29864/status/1825155222554968433
Sun Aug 18 12:44:26 +0000 2024;@KENTObruh Bebas bersyarat. Kemaren kan gara2 di up di netflix itu. Jadi ga terbukti bersalah. Alias buktinya ga kuat. Di tambah polisinya waktu itu si sambo wkwk udh deh ga percaya;https://x.com/JOOHYUKbruh/status/1825151772043972863
Sun Aug 18 12:43:43 +0000 2024;@SuganthTweets @aravo_sambo Hehee;https://x.com/Freeky_offl/status/1825151590237442436
Sun Aug 18 12:34:07 +0000 2024;@mr__yayoo Wallahi ya Alhaj baya rike maka. Ya kamata a ce duk harka visa kai kake handling @ibrah_shuwa ;https://x.com/abalasambo/status/1825149172544135318
Sun Aug 18 11:13:28 +0000 2024;@rabiuuba4 Yauwa gaskiya ta fara fitowa ;https://x.com/sambo_bilyaminu/status/1825128876512522563
Sun Aug 18 11:04:34 +0000 2024;@tanyarlfes Kalau betina : maniso Kalau jantan : sambo;https://x.com/Ocang27/status/1825126639761871006
Sun Aug 18 10:55:23 +0000 2024;@wh1cskyy Pk lebih ezzz bray dibanding pm;https://x.com/BraveLord10/status/1825124326317736064
Sun Aug 18 10:35:15 +0000 2024;@tanyarlfes Sambo;https://x.com/scrollshit/status/1825119259665776797
Sun Aug 18 10:23:58 +0000 2024;@Asad_Mukty @novomedng Ba kai zaka fada ba so muke wane daga cikin gomnaten yayi magana sai a shega next level ;https://x.com/sambo_bilyaminu/status/1825116422109859872
Sun Aug 18 10:21:51 +0000 2024;@__yellows @Kyusufabba Ai dama ba abunda suka sane abunda yake tafiya a tafiyar sai kariya;https://x.com/sambo_bilyaminu/status/1825115887013154973
